epoch,lr-AdamW,step,train_acc,train_loss,val_acc,val_loss
,0.001,0,,,,
0,,49,0.7166666984558105,112.4557876586914,,
0,,99,0.7471728920936584,6.2801103591918945,,
0,,149,0.8206474184989929,0.7237377762794495,,
0,,199,0.8408333659172058,3.4291017055511475,,
0,,249,0.3561866283416748,0.8443518280982971,,
0,,299,0.35989826917648315,0.6233289241790771,,
0,,349,0.3793245255947113,0.6958547830581665,,
0,,399,0.6827433705329895,0.803973376750946,,
0,,449,0.6652560234069824,0.6457609534263611,,
0,,499,0.5955759286880493,0.617546796798706,,
0,,549,0.5871474742889404,0.6322201490402222,,
0,,599,0.7430145144462585,0.6995604038238525,,
0,,649,0.7386273145675659,0.60475754737854,,
0,,699,0.5897335410118103,0.6523810029029846,,
0,,749,0.7618290185928345,0.543429970741272,,
0,,753,,,0.7554317712783813,0.5231227874755859
,0.001,754,,,,
1,,799,0.68752521276474,0.5486099720001221,,
1,,849,0.7581027746200562,0.508973240852356,,
1,,899,0.7289996147155762,0.48538315296173096,,
1,,949,0.8670370578765869,0.6830908060073853,,
1,,999,0.8896741271018982,0.5421670079231262,,
1,,1049,0.6568670272827148,0.46278834342956543,,
1,,1099,0.9007854461669922,0.46203839778900146,,
1,,1149,0.9148038625717163,0.6614837050437927,,
1,,1199,0.9161462783813477,0.6495391726493835,,
1,,1249,0.765773594379425,0.5469469428062439,,
1,,1299,0.7725738286972046,0.5167248845100403,,
1,,1349,0.8867846727371216,0.5424709320068359,,
1,,1399,0.8242100477218628,0.4577663540840149,,
1,,1449,0.8423773050308228,0.5026382803916931,,
1,,1499,0.6968131065368652,0.44327107071876526,,
1,,1507,,,0.8222418427467346,0.4234607219696045
,0.001,1508,,,,
2,,1549,0.8622204065322876,0.4322894215583801,,
2,,1599,0.8479532599449158,0.4924473464488983,,
2,,1649,0.9141104221343994,0.6716693043708801,,
2,,1699,0.9353741407394409,0.5016799569129944,,
2,,1749,0.8963265419006348,0.6678743362426758,,
2,,1799,0.9269425868988037,0.6366274952888489,,
2,,1849,0.9175215363502502,0.593293309211731,,
2,,1899,0.9127377867698669,0.5780091285705566,,
2,,1949,0.9223181009292603,0.5788300633430481,,
2,,1999,0.36601898074150085,0.5831535458564758,,
2,,2049,0.3774946928024292,0.5885813236236572,,
2,,2099,0.3421156108379364,0.6027175784111023,,
2,,2149,0.35377541184425354,0.5978299379348755,,
2,,2199,0.3441033959388733,0.5750320553779602,,
2,,2249,0.3666802942752838,0.5858060717582703,,
2,,2261,,,0.3649994432926178,0.5784334540367126
,0.001,2262,,,,
3,,2299,0.35722726583480835,0.5689356327056885,,
3,,2349,0.3854992091655731,0.6019573211669922,,
3,,2399,0.3576158881187439,0.573093831539154,,
3,,2449,0.39428165555000305,0.5183309316635132,,
3,,2499,0.3302268981933594,0.6520307064056396,,
3,,2549,0.32121971249580383,0.5945403575897217,,
3,,2599,0.38421475887298584,0.5620246529579163,,
3,,2649,0.4117647111415863,0.5710192918777466,,
3,,2699,0.36427319049835205,0.5806573629379272,,
3,,2749,0.36402568221092224,0.5748716592788696,,
3,,2799,0.37835532426834106,0.5682544708251953,,
3,,2849,0.3683989942073822,0.6013117432594299,,
3,,2899,0.32387998700141907,0.5988859534263611,,
3,,2949,0.3292929530143738,0.6175438761711121,,
3,,2999,0.38973468542099,0.5467304587364197,,
3,,3015,,,0.3684026896953583,0.5731335282325745
,0.001,3016,,,,
4,,3049,0.39003437757492065,0.561809241771698,,
4,,3099,0.3902340531349182,0.5722540616989136,,
4,,3149,0.37130436301231384,0.5985683798789978,,
4,,3199,0.3652673065662384,0.5706774592399597,,
4,,3249,0.3408089876174927,0.5904030799865723,,
4,,3299,0.3311367332935333,0.5800111889839172,,
4,,3349,0.42863020300865173,0.5470855236053467,,
4,,3399,0.375450074672699,0.5723434090614319,,
4,,3449,0.3782447278499603,0.5599557161331177,,
4,,3499,0.3526691794395447,0.5758162140846252,,
4,,3549,0.3489786982536316,0.5973843932151794,,
4,,3599,0.370214581489563,0.5565574765205383,,
4,,3649,0.3153189718723297,0.6084104776382446,,
4,,3699,0.3468344509601593,0.5783764123916626,,
4,,3749,0.3522774577140808,0.5648269057273865,,
4,,3769,,,0.3667198717594147,0.5679445862770081
,0.001,3770,,,,
5,,3799,0.3997477889060974,0.5433149337768555,,
5,,3849,0.39078694581985474,0.5335894823074341,,
5,,3899,0.3397328853607178,0.5668639540672302,,
5,,3949,0.3805209696292877,0.5573690533638,,
5,,3999,0.33511295914649963,0.5868203639984131,,
5,,4049,0.3418150842189789,0.5728809237480164,,
5,,4099,0.3767290413379669,0.5562276840209961,,
5,,4149,0.3902687728404999,0.5653024315834045,,
5,,4199,0.37783271074295044,0.5589534044265747,,
5,,4249,0.3701052665710449,0.566038966178894,,
5,,4299,0.3474680781364441,0.5842443108558655,,
5,,4349,0.3701680600643158,0.5672919750213623,,
5,,4399,0.34590429067611694,0.5633556842803955,,
5,,4449,0.34891629219055176,0.574537992477417,,
5,,4499,0.36082059144973755,0.584270715713501,,
5,,4523,,,0.3697391450405121,0.5658721923828125
,0.001,4524,,,,
6,,4549,0.3702506124973297,0.5614669919013977,,
6,,4599,0.40031275153160095,0.5459231734275818,,
6,,4649,0.36277467012405396,0.5644649267196655,,
6,,4699,0.38865095376968384,0.5683121681213379,,
6,,4749,0.3174019753932953,0.5969599485397339,,
6,,4799,0.37047818303108215,0.5749111771583557,,
6,,4849,0.4034930467605591,0.5543035864830017,,
6,,4899,0.3661789894104004,0.5681929588317871,,
6,,4949,0.37350884079933167,0.5483062863349915,,
6,,4999,0.3637164235115051,0.5575327277183533,,
6,,5049,0.3459841012954712,0.5770225524902344,,
6,,5099,0.3362903296947479,0.5715515613555908,,
6,,5149,0.3571428656578064,0.5570462942123413,,
6,,5199,0.34680411219596863,0.5641391277313232,,
6,,5249,0.35667484998703003,0.5735947489738464,,
6,,5277,,,0.37223711609840393,0.5631664991378784
,0.001,5278,,,,
7,,5299,0.36722487211227417,0.5670039653778076,,
7,,5349,0.40920501947402954,0.523253858089447,,
7,,5399,0.35255080461502075,0.5643874406814575,,
7,,5449,0.37268003821372986,0.5562885999679565,,
7,,5499,0.3516795039176941,0.5561919808387756,,
7,,5549,0.33821070194244385,0.5773035883903503,,
7,,5599,0.40239211916923523,0.551690399646759,,
7,,5649,0.38411107659339905,0.5528320074081421,,
7,,5699,0.36968955397605896,0.5614854693412781,,
7,,5749,0.37546777725219727,0.552295982837677,,
7,,5799,0.3459201455116272,0.5658640265464783,,
7,,5849,0.32473310828208923,0.5911076068878174,,
7,,5899,0.35414063930511475,0.570747971534729,,
7,,5949,0.3674881160259247,0.5607954859733582,,
7,,5999,0.37782609462738037,0.5799627304077148,,
7,,6031,,,0.37422266602516174,0.5645841360092163
,0.001,6032,,,,
8,,6049,0.3848360776901245,0.5480723977088928,,
8,,6099,0.3911592960357666,0.549454927444458,,
8,,6149,0.3539276421070099,0.5836313366889954,,
8,,6199,0.36399999260902405,0.5861434936523438,,
8,,6249,0.3513292372226715,0.5514169931411743,,
8,,6299,0.369785338640213,0.5818309187889099,,
8,,6349,0.3526383638381958,0.5549143552780151,,
8,,6399,0.3990901708602905,0.5416734218597412,,
8,,6449,0.3470134139060974,0.5614489316940308,,
8,,6499,0.36321547627449036,0.5566644072532654,,
8,,6549,0.357648104429245,0.5611060857772827,,
8,,6599,0.3560046851634979,0.5857025980949402,,
8,,6649,0.36392658948898315,0.5524880290031433,,
8,,6699,0.36292964220046997,0.543131947517395,,
8,,6749,0.3755991458892822,0.5701112151145935,,
8,,6785,,,0.374431312084198,0.5650043487548828
,0.001,6786,,,,
9,,6799,0.40356695652008057,0.5297806859016418,,
9,,6849,0.379813551902771,0.5466663241386414,,
9,,6899,0.3823777437210083,0.9451843500137329,,
9,,6949,0.8706425428390503,37.2526969909668,,
9,,6999,0.36415016651153564,0.5586785078048706,,
9,,7049,0.40165290236473083,0.558523416519165,,
9,,7099,0.34724611043930054,0.5610688924789429,,
9,,7149,0.34761905670166016,0.5601019859313965,,
9,,7199,0.36957475543022156,0.5495257377624512,,
9,,7249,0.3754098415374756,0.5559542179107666,,
9,,7299,0.8775341510772705,20.68156623840332,,
9,,7349,0.37106919288635254,0.5647106170654297,,
9,,7399,0.3541578948497772,0.553218424320221,,
9,,7449,0.34403854608535767,0.5745707154273987,,
9,,7499,0.4077841639518738,0.5306318998336792,,
9,,7539,,,0.3732375204563141,0.5623285174369812
,0.001,7540,,,,
10,,7549,0.34796616435050964,0.5667902827262878,,
10,,7599,0.38876983523368835,0.5421111583709717,,
10,,7649,0.35723063349723816,0.5822963714599609,,
10,,7699,0.33642104268074036,0.5878798365592957,,
10,,7749,0.3413558006286621,0.5785381197929382,,
10,,7799,0.37334510684013367,0.5604252219200134,,
10,,7849,0.3676535487174988,0.5623971223831177,,
10,,7899,0.3666921555995941,0.5558305978775024,,
10,,7949,0.38160136342048645,0.5605257749557495,,
10,,7999,0.35733962059020996,0.5433139204978943,,
10,,8049,0.36887362599372864,0.5567620992660522,,
10,,8099,0.35781699419021606,0.5667885541915894,,
10,,8149,0.34957370162010193,0.5901994705200195,,
10,,8199,0.3414943218231201,0.5741977095603943,,
10,,8249,0.3801945149898529,0.5534936189651489,,
10,,8293,,,0.3731648921966553,0.5625685453414917
,0.001,8294,,,,
11,,8299,0.3806402087211609,0.5508713126182556,,
11,,8349,0.3812268376350403,0.5715925693511963,,
11,,8399,0.38203227519989014,0.5699977278709412,,
11,,8449,0.36325502395629883,0.5691051483154297,,
11,,8499,0.33147189021110535,0.5904819369316101,,
11,,8549,0.3644566535949707,0.5640960335731506,,
11,,8599,0.34487178921699524,0.5736561417579651,,
11,,8649,0.38527464866638184,0.5554057359695435,,
11,,8699,0.36248910427093506,0.5754026174545288,,
11,,8749,0.3621644675731659,0.5474194884300232,,
11,,8799,0.3916630446910858,0.5461090207099915,,
11,,8849,0.3565859794616699,0.5619332790374756,,
11,,8899,0.37515324354171753,0.5539408326148987,,
11,,8949,0.38126540184020996,0.5626676678657532,,
11,,8999,0.39431771636009216,0.5459496378898621,,
11,,9047,,,0.3731626570224762,0.561769962310791
,0.001,9048,,,,
12,,9049,0.39880478382110596,0.5491638779640198,,
12,,9099,0.4158663749694824,0.5392651557922363,,
12,,9149,0.36655405163764954,0.5726226568222046,,
12,,9199,0.34939756989479065,0.5701612830162048,,
12,,9249,0.3451400399208069,0.5611560940742493,,
12,,9299,0.38511326909065247,0.5474265813827515,,
12,,9349,0.33834588527679443,0.5822023153305054,,
12,,9399,0.3609215021133423,0.567614734172821,,
12,,9449,0.3718801736831665,0.551066517829895,,
12,,9499,0.37071239948272705,0.5650721192359924,,
12,,9549,0.35773783922195435,0.5592741370201111,,
12,,9599,0.3636363744735718,0.5672861933708191,,
12,,9649,0.36882591247558594,0.578623354434967,,
12,,9699,0.36237218976020813,0.5581958889961243,,
12,,9749,0.35425812005996704,0.5617787837982178,,
12,,9799,0.36700335144996643,0.555662989616394,,
12,,9801,,,0.3737131357192993,0.5646605491638184
,0.0005,9802,,,,
13,,9849,0.36381950974464417,0.5502886772155762,,
13,,9899,0.38584208488464355,0.5649444460868835,,
13,,9949,0.35670605301856995,0.5728046894073486,,
13,,9999,0.38308635354042053,0.5464389324188232,,
13,,10049,0.34119999408721924,0.5815812945365906,,
13,,10099,0.351317435503006,0.5646031498908997,,
13,,10149,0.40790003538131714,0.5356643199920654,,
13,,10199,0.38182592391967773,0.5595099329948425,,
13,,10249,0.3599355220794678,0.5554744005203247,,
13,,10299,0.35414955019950867,0.5640423893928528,,
13,,10349,0.3666003942489624,0.5669693350791931,,
13,,10399,0.3742833733558655,0.5638020038604736,,
13,,10449,0.35571837425231934,0.5620388984680176,,
13,,10499,0.3542090058326721,0.5639050602912903,,
13,,10549,0.39670470356941223,0.5412079095840454,,
13,,10555,,,0.3679903745651245,0.5629900097846985
,0.0005,10556,,,,
14,,10599,0.36662399768829346,0.5561692714691162,,
14,,10649,0.43854206800460815,0.5274925827980042,,
14,,10699,0.3513853847980499,0.5697818994522095,,
14,,10749,0.35359710454940796,0.5604189038276672,,
14,,10799,0.3446519672870636,0.5773233771324158,,
14,,10849,0.337579607963562,0.5779368281364441,,
14,,10899,0.4153122305870056,0.5298675894737244,,
14,,10949,0.36802664399147034,0.5747089982032776,,
14,,10999,0.3714032769203186,0.5600329041481018,,
14,,11049,0.3698175847530365,0.5692785978317261,,
14,,11099,0.3706205189228058,0.5601970553398132,,
14,,11149,0.3520674407482147,0.5572977066040039,,
14,,11199,0.32275131344795227,0.580225944519043,,
14,,11249,0.34958332777023315,0.5726726651191711,,
14,,11299,0.38711056113243103,0.5406849980354309,,
14,,11309,,,0.3694279193878174,0.5600173473358154
,0.0005,11310,,,,
15,,11349,0.4163506031036377,0.5391470193862915,,
15,,11399,0.3787006735801697,0.5574939250946045,,
15,,11449,0.33457404375076294,0.5801254510879517,,
15,,11499,0.384533166885376,0.5674864649772644,,
15,,11549,0.32999998331069946,0.5845444798469543,,
15,,11599,0.35081374645233154,0.5937914848327637,,
15,,11649,0.383157879114151,0.5387469530105591,,
15,,11699,0.39060938358306885,0.5318605303764343,,
15,,11749,0.36797988414764404,0.5676081776618958,,
15,,11799,0.37570253014564514,0.5492473840713501,,
15,,11849,0.35945484042167664,0.5822809934616089,,
15,,11899,0.3370324671268463,0.5657685399055481,,
15,,11949,0.3524557948112488,0.5897356867790222,,
15,,11999,0.35482510924339294,0.5638874173164368,,
15,,12049,0.37170904874801636,0.5563769340515137,,
15,,12063,,,0.3709827661514282,0.560510516166687
,0.0005,12064,,,,
16,,12099,0.4060934782028198,0.5263499617576599,,
16,,12149,0.40790513157844543,0.5445606708526611,,
16,,12199,0.34446853399276733,0.6012303829193115,,
16,,12249,0.3715290129184723,0.5598422884941101,,
16,,12299,0.33713164925575256,0.5876046419143677,,
16,,12349,0.3440905213356018,0.5897610783576965,,
16,,12399,0.38273492455482483,0.537139892578125,,
16,,12449,0.392326295375824,0.5518463850021362,,
16,,12499,0.34878143668174744,0.560981273651123,,
16,,12549,0.33173078298568726,0.5803613066673279,,
16,,12599,0.3724167048931122,0.5587924718856812,,
16,,12649,0.3542509973049164,0.5719351172447205,,
16,,12699,0.34065935015678406,0.5887129306793213,,
16,,12749,0.36298930644989014,0.5539146661758423,,
16,,12799,0.3685774803161621,0.5552043914794922,,
16,,12817,,,0.3707653284072876,0.5625810623168945
,0.0005,12818,,,,
17,,12849,0.4043392241001129,0.5242397785186768,,
17,,12899,0.38467875123023987,0.5485345125198364,,
17,,12949,0.37835532426834106,0.5586745142936707,,
17,,12999,0.36486947536468506,0.542263925075531,,
17,,13049,0.34442663192749023,0.5610165596008301,,
17,,13099,0.3423348367214203,0.5867429971694946,,
17,,13149,0.38207945227622986,0.5427827835083008,,
17,,13199,0.37164998054504395,0.554054319858551,,
17,,13249,0.36367520689964294,0.5554724335670471,,
17,,13299,0.3720136284828186,0.5645782947540283,,
17,,13349,0.33347073197364807,0.5999759435653687,,
17,,13399,0.36982589960098267,0.5631652474403381,,
17,,13449,0.3496532142162323,0.58840012550354,,
17,,13499,0.3463034927845001,0.5740026831626892,,
17,,13549,0.377444863319397,0.5485334396362305,,
17,,13571,,,0.3719312250614166,0.5615403056144714
,0.0005,13572,,,,
18,,13599,0.38858580589294434,0.5480929613113403,,
18,,13649,0.4003254771232605,0.5588868856430054,,
18,,13699,0.3666526675224304,0.559808075428009,,
18,,13749,0.3665218949317932,0.5555552244186401,,
18,,13799,0.33952146768569946,0.5752020478248596,,
18,,13849,0.3582541048526764,0.5630152225494385,,
18,,13899,0.4061650037765503,0.532934844493866,,
18,,13949,0.42402708530426025,0.515295147895813,,
18,,13999,0.36848533153533936,0.5651170015335083,,
18,,14049,0.3448275923728943,0.5668015480041504,,
18,,14099,0.3410078287124634,0.5715711116790771,,
18,,14149,0.36954766511917114,0.563270628452301,,
18,,14199,0.3397637903690338,0.6027423143386841,,
18,,14249,0.337966650724411,0.5673263669013977,,
18,,14299,0.3949408233165741,0.5513471364974976,,
18,,14325,,,0.37344327569007874,0.5627235174179077
,0.0005,14326,,,,
19,,14349,0.42085105180740356,0.5206997990608215,,
19,,14399,0.4099646806716919,0.5299234986305237,,
19,,14449,0.337779700756073,0.5838415026664734,,
19,,14499,0.37257716059684753,0.5524594783782959,,
19,,14549,0.36760619282722473,0.6071298718452454,,
19,,14599,0.3529168367385864,0.5712388753890991,,
19,,14649,0.3922603130340576,0.5773741006851196,,
19,,14699,0.3792524039745331,0.5483578443527222,,
19,,14749,0.37822476029396057,0.561878502368927,,
19,,14799,0.38605666160583496,0.5524020791053772,,
19,,14849,0.3487762212753296,0.5622572898864746,,
19,,14899,0.3682474195957184,0.567988395690918,,
19,,14949,0.3468084931373596,0.5622169971466064,,
19,,14999,0.33964595198631287,0.5805959105491638,,
19,,15049,0.37549757957458496,0.5470566749572754,,
19,,15079,,,0.37240055203437805,0.5632346868515015
,0.0005,15080,,,,
20,,15099,0.382059782743454,0.5507233738899231,,
20,,15149,0.4059247374534607,0.5447670817375183,,
20,,15199,0.3644067645072937,0.5618080496788025,,
20,,15249,0.39876633882522583,0.5535610318183899,,
20,,15299,0.3548521399497986,0.5578016638755798,,
20,,15349,0.34786438941955566,0.5884465575218201,,
20,,15399,0.37687188386917114,0.5804100036621094,,
20,,15449,0.4275680482387543,0.5079585909843445,,
20,,15499,0.36402568221092224,0.5873870849609375,,
20,,15549,0.4034789800643921,0.5317850708961487,,
20,,15599,0.3573613166809082,0.5656460523605347,,
20,,15649,0.3678756654262543,0.5391280055046082,,
20,,15699,0.35669058561325073,0.5765575766563416,,
20,,15749,0.37663885951042175,0.5695638656616211,,
20,,15799,0.3980099558830261,0.5316534042358398,,
20,,15833,,,0.37041670083999634,0.5604046583175659
,0.0005,15834,,,,
21,,15849,0.3560016453266144,0.560196042060852,,
21,,15899,0.37979233264923096,0.5702357292175293,,
21,,15949,0.34656423330307007,0.5696241855621338,,
21,,15999,0.3701002597808838,0.5446743965148926,,
21,,16049,0.3766835033893585,0.5711365938186646,,
21,,16099,0.3685383200645447,0.5697669386863708,,
21,,16149,0.350280225276947,0.5759334564208984,,
21,,16199,0.36608558893203735,0.5702643394470215,,
21,,16249,0.3834782838821411,0.5570866465568542,,
21,,16299,0.3738909959793091,0.5542800426483154,,
21,,16349,0.3414115607738495,0.5716726779937744,,
21,,16399,0.34234607219696045,0.5569549798965454,,
21,,16449,0.35409554839134216,0.5649872422218323,,
21,,16499,0.354317307472229,0.559404194355011,,
21,,16549,0.3674881160259247,0.5818442106246948,,
21,,16587,,,0.37049081921577454,0.560729444026947
,0.0005,16588,,,,
22,,16599,0.3765726685523987,0.5440577268600464,,
22,,16649,0.3977615237236023,0.5313308238983154,,
22,,16699,0.36351707577705383,0.5639077425003052,,
22,,16749,0.39232781529426575,0.5644077062606812,,
22,,16799,0.3504043221473694,0.5623307824134827,,
22,,16849,0.3735440969467163,0.5580360293388367,,
22,,16899,0.36663877964019775,0.5686807036399841,,
22,,16949,0.3559108376502991,0.5589067935943604,,
22,,16999,0.3491552770137787,0.5732224583625793,,
22,,17049,0.380952388048172,0.5422230362892151,,
22,,17099,0.3660595417022705,0.5696623921394348,,
22,,17149,0.35188284516334534,0.5558898448944092,,
22,,17199,0.37582236528396606,0.5650238990783691,,
22,,17249,0.3444049060344696,0.5804852843284607,,
22,,17299,0.35348838567733765,0.5635602474212646,,
22,,17341,,,0.37253206968307495,0.5629501938819885
,0.0005,17342,,,,
23,,17349,0.3907667100429535,0.5604771971702576,,
23,,17399,0.3763975203037262,0.5510953068733215,,
23,,17449,0.38331159949302673,0.5858874320983887,,
23,,17499,0.35931476950645447,0.5580382943153381,,
23,,17549,0.35782483220100403,0.5780287981033325,,
23,,17599,0.33542320132255554,0.5879812240600586,,
23,,17649,0.3664495050907135,0.5574556589126587,,
23,,17699,0.3723902702331543,0.5864077806472778,,
23,,17749,0.3669838607311249,0.5798810720443726,,
23,,17799,0.35476189851760864,0.5868886709213257,,
23,,17849,0.3674275875091553,0.5822045803070068,,
23,,17899,0.39034369587898254,0.561119556427002,,
23,,17949,0.3456032872200012,0.576760470867157,,
23,,17999,0.35580065846443176,0.5836887359619141,,
23,,18049,0.33929315209388733,0.5736032128334045,,
23,,18095,,,0.37055322527885437,0.5625317096710205
,0.00025,18096,,,,
24,,18099,0.3896940350532532,0.5545026659965515,,
24,,18149,0.42328941822052,0.5263580083847046,,
24,,18199,0.36239317059516907,0.5773547887802124,,
24,,18249,0.3532702326774597,0.5627562403678894,,
24,,18299,0.3549729287624359,0.5738252997398376,,
24,,18349,0.3456389605998993,0.5755616426467896,,
24,,18399,0.36559614539146423,0.56660395860672,,
24,,18449,0.37965163588523865,0.5552418231964111,,
24,,18499,0.378018319606781,0.5685206651687622,,
24,,18549,0.3638583719730377,0.5538685321807861,,
24,,18599,0.3787878751754761,0.5538436770439148,,
24,,18649,0.3806658685207367,0.5708524584770203,,
24,,18699,0.35077378153800964,0.5562567114830017,,
24,,18749,0.3584362268447876,0.5799915194511414,,
24,,18799,0.38913044333457947,0.5567985773086548,,
24,,18849,0.3454545736312866,0.569952130317688,,
24,,18849,,,0.36894747614860535,0.5595986247062683
,0.00025,18850,,,,
25,,18899,0.37166666984558105,0.5483648180961609,,
25,,18949,0.33279484510421753,0.5960144996643066,,
25,,18999,0.3569553792476654,0.5561815500259399,,
